,0
4143,4115540839540320
4144,2295168021387170
4145,3537877327951880
4146,2252997834189780
4147,2248792478698680
4148,180008611648358
4149,3589167867137910
4150,4560866578437
4151,4720514149241900
4152,36079721636597
4153,30103742668367
4154,343105197022901
4155,4200594855799610
4156,30302917773545
4157,371813726293423
4158,3525751711528050
4159,639017737649
4160,2304989826858430
4161,580289903842
4162,3590160715406470
4163,3590914465383790
4164,4430201762882
4165,180024249963036
4166,4271806445535
4167,503814175611
4168,30121984467280
4169,4382927713907780
4170,348094914539311
4171,5515931832065260
4172,213111542049695
4173,5160820974271110
4174,
4175,4464855438959690000
4176,5452693596079080
4177,3597030341226300
4178,36747499202111
4179,30272645258921
4180,3519058895138500
4181,4017781683990
4182,4380697169322210000
4183,4222448775944300
4184,30513178745895
4185,60461363602
4186,371490932038072
4187,6529773391778790
4188,3597569521645120
4189,30252114380794
4190,4187790196506
4191,4749269243786
4192,2285350999022410
4193,4869875863965820
4194,374532156060683
4195,4527076469883590
4196,503814285808
4197,4416297821575
4198,213167129761037
4199,4140362403583400000
4200,2253501879755260
4201,502008867959
4202,4495446346429
4203,3554071100287220
4204,378569336671431
4205,30007632670385
4206,4662421531099
4207,4463869687403480
4208,6011845914288550
4209,4306412835684370000
4210,6504824724213520
4211,371479196143777
4212,213171036477588
4213,675921230875
4214,4410868742211
4215,6561892809321280
4216,4668361044717920
4217,6011302299554780
4218,347228523198785
4219,4092552964230770
4220,4320424868465210000
4221,502062046797
4222,4807466165916680000
4223,349517881023249
4224,4990457459889
4225,4981431057408580
4226,4857031393136000
4227,4582333054542210
4228,4471269563805890
4229,340903895628513
4230,2287387367557550
4231,6507560125958920
4232,60450295922
4233,4942156317694880
4234,30342617673496
4235,3528186431097350
4236,4455203158718910
4237,501821246466
4238,36009317239209
4239,??2720312980409662
4240,4318482502426
4241,36120924922812
4242,6565497866332020
4243,4672483872471
4244,3502931170856270
4245,343017770365641
4246,4518525969474650
4247,347366952242342
4248,371698358478578
4249,6011464141683910
4250,676285277858
4251,2239233208069760
4252,4038235494284170
4253,3503787845845780
4254,6529400843667790
4255,180054302514517
4256,345358866060516
4257,30014860881718
4258,4129900994358410
4259,3575991546710620
4260,6504263247212560
4261,4941137168084300
4262,4881362990312310
4263,3508089490107320
4264,347453066275507
4265,6011495453767240
4266,4998597822577
4267,4379462864597960
4268,36700360423779
4269,2249636367390590
4270,4351086256975280000
4271,6011737199606850
4272,3502527094727840
4273,373119746143293
4274,675900201483
4275,4082603574757830000
4276,4168983625645930
4277,4744184354347
4278,38949686396049
4279,30065090728830
4280,36354409844767
4281,3552331713072910
4282,345405292976102
4283,340269063271357
4284,3591712392589020
4285,4093590061777
4286,60119147221111
4287,36241558552046
4288,4374427160879
4289,6011632154301780
4290,5432984778773110
4291,4591385331005990000
4292,340342893696299
4293,3527471564726670
4294,3591793775053700
4295,30297760268660
4296,4483120065723460000
4297,6576939853452180
4298,4648938047752
4299,4120277122761320
4300,4063319844220990
4301,213186329570485
4302,213113671579344
4303,584687863764
4304,4675192232374750000
4305,4098704980508920
4306,180061889132746
4307,4180300819175440
4308,3561208149108840
4309,4873504915763270
4310,3566934081665330
4311,5104032840313820
4312,213193417496920
4313,4381362652174
4314,4358432912283
4315,180006408090875
4316,3505727833905730
4317,4875027828228
4318,4628639365208
4319,36897967711646
4320,4316693290210590
4321,30012534757074
4322,343181258427537
4323,3538824945537790
4324,60424811143
4325,213107988029704
4326,30220857685885
4327,2282031716253250
4328,213153002745941
4329,4966570747696440
4330,30124497590135
4331,3501033579145390
4332,4222745731865
4333,2278869810949810
4334,347600180337890
4335,3563105290145460
4336,676139514779
4337,4452702658299250
4338,180074620808540
4339,4484111249468130
4340,373427247461381
4341,4280096981011600
4342,30176243578798
4343,4183295947550
4344,344719727731424
4345,6011234757545330
4346,347576971345260
4347,342683093673960
4348,374098081621189
4349,3500595435909750
4350,3523894057988120
4351,213133470768971
4352,6011849055946030
4353,3559590009902850
4354,30491747659493
4355,4485623366233
4356,4835607597602730
4357,4086394119247450000
4358,3575287178237020
4359,4589535768350
4360,5367367138508100
4361,347417125540714
4362,3529311397829480
4363,30371427593941
4364,3500300716106580
4365,180059398164515
4366,4094137824894440
4367,3554736223722360
4368,4081954963702350
4369,30420772629980
4370,6011186627549540
4371,3533899098587230
4372,4196103030435
4373,4452286308766810
4374,4243463183035870
4375,2547454193876280
4376,180026784108125
4377,3527567500018460
4378,4649634478986600000
4379,3539029274562160
4380,639079098047
4381,4177041454864400
4382,4376867941731860000
4383,2222990534250270
4384,347166588504051
4385,371126421550843
4386,6011651890207880
4387,4234327583046710000
4388,30434492881920
4389,379761042583690
4390,3550457167216810
4391,676258642765
4392,4997817306941480000
4393,676214546878
4394,213160931351659
4395,213103376002015
4396,3511711150426930
4397,4661156114766800000
4398,213133784651822
4399,3596018102700500
4400,560588437650
4401,6011420984883310
4402,6545801546223100
4403,180027258449185
4404,6584295618145330
4405,6570382253610680
4406,213195931998851
4407,4509845763034430
4408,3588957792815490
4409,3573483512477780
4410,180038965064134
4411,4096972605826170000
4412,5495150489051210
4413,3525396279370360
4414,5314099394539810
4415,3555883873293240
4416,3581209213149430
4417,30350656390401
4418,375132220435588
4419,675906667026
4420,180048341393644
4421,30358182185708
4422,639026017421
4423,36070490028173
4424,3532101409606590
4425,502042823927
4426,2672840761204060
4427,6011355859061520
4428,3562870448272910
4429,6544831235205230
4430,4813698446117540000
4431,2235027007349940
4432,5307879798099860
4433,180046034494448
4434,4077228060153270000
4435,379637882284104
4436,213119318469179
4437,3550718909336670
4438,4085965124094010000
4439,374618582727795
4440,3562459895046980
4441,4882761709886330
4442,3547659388830040
4443,4743638222527380
4444,630467845313
4445,2298207781551130
4446,4870774621702
4447,4934395476359340
4448,3591188006582030
4449,6011253822247980
4450,6590322460530080
4451,30543604700032
4452,2699463617369850
4453,4886062882439670
4454,4345255947674870
4455,3529994471404310
4456,4728857584615890000
4457,3504675322554260
4458,372807109741007
4459,180019946700855
4460,4501809699774980000
4461,4509816567060920
4462,4429524576203260000
4463,4868155381110780
4464,6011384637608720
4465,4744435066391380000
4466,4131996790733770
4467,180081438752588
4468,4394020910785
4469,213129927106807
4470,3552834324230410
4471,4636579566371810
4472,4120986400068310
4473,4643860704531610000
4474,379323385980791
4475,4381265480034320000
4476,639021330845
4477,2720411470193920
4478,213110062933544
4479,4509851924089960
4480,570377210903
4481,30103923292045
4482,5576523039575470
4483,4441175021437
4484,587056421221
4485,379423348300390
4486,4287566187002150000
4487,6591810499485240
4488,4715985033432710000
4489,38608948414384
4490,6531750459268080
4491,4730940507799
4492,4134272011378940000
4493,6011550378403760
4494,30317984939761
4495,2704969224908180
4496,4749626908100480000
4497,342190849271685
4498,4050633967262240000
4499,213191958121055
4500,4206002271742260000
4501,2223071321865480
4502,4959858103546210000
4503,3508654293045240
4504,3577051539437870
4505,4977521259954080
4506,4595887796774
4507,213126225572706
4508,4991625137695500000
4509,347945850283845
4510,4995693549831640
4511,2653161670052480
4512,501858250977
4513,3596806685381490
4514,3511177952406080
4515,4940854298766910
4516,4096323575923610
4517,4024713565455160
4518,2252605570538040
4519,3573148147809570
4520,676172347806
4521,3539555112152620
4522,180073628568593
4523,38399301604551
4524,2655830176628260
4525,349766467456956
4526,2503278815841620
4527,3547598292949170
4528,4619400050012
4529,373888556148010
4530,4963011744955
4531,564107571593
4532,6011501589418050
4533,4289734866564
4534,3542757596214780
4535,4897408789670
4536,4164920341422920000
4537,4731742559253650
4538,4552498049853
4539,6011493723196410
4540,6579152435478890
4541,4022183871205360
4542,503859474572
4543,3551361466063970
4544,676265726007
4545,4506843162628320000
4546,349872735450357
4547,2702634083655460
4548,4539625880557440000
4549,213101136156576
4550,571527869986
4551,4306483071297180
4552,4830703769195400
4553,6587670289383860
4554,6011943061449830
4555,4134798076975
4556,30027274592846
4557,562258604791
4558,213160872354373
4559,342341204589860
4560,3584533603348670
4561,630485749448
4562,4992166572914120
4563,6503218436128860
4564,213130459312938
4565,4219901668980040
4566,4647762402950
4567,3514919343171050
4568,4388240554228290
4569,3597474294323080
4570,503811409005
4571,676207298560
4572,348789327697974
4573,6011537654053990
4574,4336795116597520000
4575,4065072724981
4576,3588290117497730
4577,4479165505108020
4578,4798538500038500
4579,30216886902242
4580,2229188051815820
4581,503882382222
4582,30319907489932
4583,377850466185785
4584,3536299695032540
4585,3578248200515130
4586,6011583541260910
4587,36754798638193
4588,180091546993735
4589,2289503870575940
4590,502082217865
4591,4207113203651720
4592,6591649563330200
4593,3566489849288950
4594,373518871643649
4595,4479577929000680
4596,3580694971216000
4597,3571247212519120
4598,3567710211485950
4599,2256416899468330
4600,30572357246281
4601,3524466060364690
4602,60472740251
4603,3520324342327330
4604,4601539340092
4605,2720706260485560
4606,38820794679529
4607,6533276022338810
4608,3515658932245950
4609,3500532057516970
4610,6598642647109130
4611,561110188571
4612,349924828229774
4613,6011318709207320
4614,4203502585009
4615,3538778721997730
4616,213125807413099
4617,180041857916189
4618,4015052015046730000
4619,503822374586
4620,4634719863716
4621,3540439462734090
4622,3563377892778740
4623,180054392104781
4624,30297577492701
4625,676347878511
4626,630429984176
4627,4754436447907120000
4628,4423885412174880
4629,2537679560843980
4630,30056174275541
4631,3572734964252850
4632,639049631554
4633,4244567141997810
4634,4004997659826730
4635,4143539399026870
4636,503829378523
4637,5511346238145670
4638,630484737345
4639,501828708575
4640,639030019363
4641,4178080884513
4642,4865158786024050000
4643,36065550377676
4644,180085132451827
4645,4256893615447
4646,2242886913788870
4647,341042765109822
4648,4370643809974230000
4649,213145495862142
4650,6011563376312610
4651,2711016549891190
4652,3561152237975790
4653,4334215675951280000
4654,371460635136820
4655,180059057921262
4656,30069407757292
4657,3505515380123120
4658,4480526448543
4659,379762448621316
4660,180082617022363
4661,373385612008551
4662,38089279701428
4663,376813397021884
4664,4241698133705
4665,675941075656
4666,213133208449969
4667,4617892381013480000
4668,4070960358233420000
4669,4097165035948290
4670,4731043676127
4671,4824226096451790
4672,3525167458965530
4673,36347863654334
4674,6506459723073450
4675,6507721685802200
4676,4220490359366130000
4677,2587628699728830
4678,180070992101316
4679,4411537683151110000
4680,4601857770847900
4681,2280967215066840
4682,676248452374
4683,30337575836663
4684,3513308284031820
4685,2299340127198290
4686,60481672149
4687,502063730787
4688,3500597543789080
4689,30190236068311
4690,30244647433273
4691,4721033531705
4692,6011618148519160
4693,36858470646471
4694,4476304260945080
4695,6011232406445350
4696,6011334744069360
4697,30439857875102
4698,4152065423860
4699,4235792574427700
4700,4810043022573710
4701,578426821562
4702,6523450774256390
4703,6011771050875690
4704,30106303920226
4705,213112379347509
4706,3585058436262600
4707,4735061371867
4708,4806192206122710
4709,30551456017439
4710,2665329606946690
4711,213173461982876
4712,4441716989726390000
4713,36577141480686
4714,2273967953192810
4715,371583339366136
4716,4265424068385870
4717,3580795741880370
4718,3504131728297310
4719,3581473217461550
4720,2720677665510850
4721,4464636314143040
4722,60439225222
4723,4290159280745
4724,38498332797051
4725,371522457398141
4726,180034379272397
4727,3538421601926980
4728,4771381992494600000
4729,213170655621328
4730,675980561673
4731,4372007928713980
4732,4052709127638970000
4733,4844146428257840000
4734,2294976345123010
4735,5512417560841320
4736,6011145002146850
4737,30442890821513
4738,6520064082385680
4739,3578411587162360
4740,4024156286891230
4741,6011435202057150
4742,3531531925332150
4743,4602387485115730
4744,630468502954
4745,4654694605148
4746,2287766251001030
4747,4019312134024020
4748,4869797832090920000
4749,6575906821029770
4750,3582034062962720
4751,4278474846811
4752,4426504222288280
4753,4371485829287430000
4754,30048868605711
4755,2229362467249070
4756,3509878061620990
4757,213145176185367
4758,213184258102420
4759,567314448141
4760,3559656730232540
4761,4316417243256
4762,4168139202327360
4763,180062332436775
4764,344007799780994
4765,676334176366
4766,6011360192149470
4767,4465926332485520000
4768,4301797105055430
4769,2689515093865730
4770,6529933267533020
4771,3506384032397630
4772,501851840113
4773,3567249421450450
4774,6011416287389270
4775,4476962115876670
4776,4790927439431380
4777,676297611474
4778,503804049792
4779,4608159243886
4780,30297194239980
4781,4566660617389020000
4782,4643315671746860000
4783,3526788547664760
4784,3540300199030340
4785,676258677605
4786,3509847480690110
4787,38441132637069
4788,676129850795
4789,4796993562554570000
4790,3582938022741320
4791,2289873224964000
4792,4759480136088700
4793,3518035992222010
4794,2246939382070560
4795,4932276111204430
4796,180055037770282
